sec_code,weight,trade_date
000066.SZ,0.0114061041772943,2018-05-02
300595.SZ,0.0118301032315465,2018-05-02
300579.SZ,0.0081809658168612,2018-05-02
300576.SZ,0.0101411384859096,2018-05-02
300559.SZ,0.0060154239818489,2018-05-02
300532.SZ,0.004221845262052,2018-05-02
300527.SZ,0.0182089236865928,2018-05-02
300525.SZ,0.0108246678654429,2018-05-02
300523.SZ,0.0151337933539782,2018-05-02
300448.SZ,0.0016268626048473,2018-05-02
300416.SZ,0.0111446119878888,2018-05-02
300384.SZ,0.0104028865189008,2018-05-02
300378.SZ,0.0093312809636997,2018-05-02
300369.SZ,6.476551991135439e-05,2018-05-02
300367.SZ,0.008944618834636,2018-05-02
300357.SZ,0.0121662864352181,2018-05-02
300352.SZ,0.0083141840696172,2018-05-02
300339.SZ,0.0124202297699058,2018-05-02
300324.SZ,0.0033903561833026,2018-05-02
300311.SZ,0.0101381010765126,2018-05-02
300310.SZ,0.0056825445831459,2018-05-02
300308.SZ,0.0027781896011177,2018-05-02
300302.SZ,0.0030982611236864,2018-05-02
300297.SZ,0.0037860131595172,2018-05-02
300287.SZ,0.0065972864028661,2018-05-02
300271.SZ,0.0004819275153857,2018-05-02
300253.SZ,0.0042528246108236,2018-05-02
300252.SZ,0.0045770093060722,2018-05-02
300600.SZ,0.0014242949535642,2018-05-02
300233.SZ,0.0113066744523937,2018-05-02
600072.SH,0.0104225228268166,2018-05-02
600206.SH,0.0003687960491467,2018-05-02
603990.SH,0.0044442488146607,2018-05-02
603928.SH,0.0179773380159022,2018-05-02
603660.SH,0.0094997377676333,2018-05-02
603636.SH,0.0035857663559527,2018-05-02
603611.SH,0.0177173594103217,2018-05-02
603456.SH,0.0130557459783385,2018-05-02
603239.SH,0.0023294691767051,2018-05-02
603039.SH,0.0117482079701835,2018-05-02
603025.SH,0.0163940801142053,2018-05-02
603019.SH,0.000619109273093,2018-05-02
603017.SH,0.0052749549603523,2018-05-02
600893.SH,0.0072528301288432,2018-05-02
600850.SH,0.0061923472996542,2018-05-02
600765.SH,0.0090369640598503,2018-05-02
600756.SH,0.013619322562864,2018-05-02
600718.SH,0.006977403946007,2018-05-02
600570.SH,0.0024951130088123,2018-05-02
600545.SH,0.0141464712727896,2018-05-02
600482.SH,0.0126414471754506,2018-05-02
600480.SH,0.0169909258699361,2018-05-02
600420.SH,0.0054350011056091,2018-05-02
600410.SH,0.0023585177081388,2018-05-02
600391.SH,0.0159817169474656,2018-05-02
600372.SH,0.0119084883931863,2018-05-02
600351.SH,0.0125416778100481,2018-05-02
600271.SH,0.0144869109638,2018-05-02
600211.SH,0.0075898775189705,2018-05-02
600184.SH,0.0113642404347103,2018-05-02
300229.SZ,0.0005754664805282,2018-05-02
300468.SZ,0.0039117190030364,2018-05-02
300213.SZ,0.0116466798459915,2018-05-02
002416.SZ,0.0037825160075122,2018-05-02
002413.SZ,0.0115324707690059,2018-05-02
002410.SZ,0.0101376712838033,2018-05-02
002383.SZ,0.0074052392042368,2018-05-02
002380.SZ,0.0056168971482109,2018-05-02
002376.SZ,0.0007362635482463,2018-05-02
002368.SZ,0.0047221294985211,2018-05-02
002279.SZ,0.0180986555421506,2018-05-02
002230.SZ,0.0038408960373503,2018-05-02
002212.SZ,0.0104707516475765,2018-05-02
002195.SZ,0.0184701754322008,2018-05-02
002163.SZ,0.0169812634554959,2018-05-02
002153.SZ,0.0040587437869692,2018-05-02
002152.SZ,0.00426208579501,2018-05-02
002115.SZ,0.0086485987074475,2018-05-02
002111.SZ,0.0089304887891377,2018-05-02
002095.SZ,0.0054308489340066,2018-05-02
002013.SZ,0.0137633568386203,2018-05-02
300218.SZ,0.0029731823417998,2018-05-02
000977.SZ,0.0067695026475738,2018-05-02
000938.SZ,0.007332265599825,2018-05-02
000901.SZ,0.0007121905372394,2018-05-02
000768.SZ,0.0040150067142131,2018-05-02
000733.SZ,0.0184328806746777,2018-05-02
000636.SZ,0.002510465728422,2018-05-02
000561.SZ,0.000300244507644,2018-05-02
000070.SZ,0.0065925805374724,2018-05-02
002433.SZ,0.0173908429592657,2018-05-02
002439.SZ,0.0001677349302058,2018-05-02
000997.SZ,0.0046604993498296,2018-05-02
002519.SZ,0.0125475713164692,2018-05-02
002481.SZ,0.0166617602042909,2018-05-02
300212.SZ,0.0149781367005531,2018-05-02
300188.SZ,7.075678105330172e-05,2018-05-02
300180.SZ,0.0182518709199909,2018-05-02
300170.SZ,0.0116796618579325,2018-05-02
300166.SZ,0.0183297754678969,2018-05-02
300142.SZ,0.0139265437774351,2018-05-02
300130.SZ,0.0011746745563969,2018-05-02
300114.SZ,0.0033530236314636,2018-05-02
300101.SZ,0.0093756096487429,2018-05-02
300098.SZ,0.0010603313741556,2018-05-02
300078.SZ,0.0076053715525327,2018-05-02
300075.SZ,0.0054049942341209,2018-05-02
300047.SZ,0.0030346063317525,2018-05-02
300168.SZ,0.00681480186078,2018-05-02
300036.SZ,0.0051185988959691,2018-05-02
002530.SZ,0.0160792813184546,2018-05-02
300044.SZ,0.0106050831888325,2018-05-02
002537.SZ,0.0142871183783895,2018-05-02
002544.SZ,0.0068804860862715,2018-05-02
002598.SZ,0.0021177318689647,2018-05-02
002668.SZ,0.0042488338585444,2018-05-02
002593.SZ,0.0021548725691131,2018-05-02
002829.SZ,0.006316006362982,2018-05-02
300008.SZ,0.0109617158198971,2018-05-02
300017.SZ,0.0053603926263003,2018-05-02
300033.SZ,0.0056560705934274,2018-05-02
002777.SZ,0.0087152354800675,2018-05-02
600118.SH,0.0109112454836149,2018-08-01
300456.SZ,0.0054614430786554,2018-08-01
600183.SH,0.0159924657708886,2018-08-01
600050.SH,0.0190518061229056,2018-08-01
600023.SH,0.0165902280070891,2018-08-01
600022.SH,0.0246089459063481,2018-08-01
300623.SZ,0.0162922595774253,2018-08-01
300571.SZ,0.0021593847082637,2018-08-01
300437.SZ,0.0086554661827188,2018-08-01
300232.SZ,0.0008369384777565,2018-08-01
300395.SZ,0.0069748489098533,2018-08-01
300373.SZ,0.0031488650704201,2018-08-01
300296.SZ,0.0012092446511251,2018-08-01
300219.SZ,0.017434135498781,2018-08-01
300196.SZ,0.0188035522418062,2018-08-01
300183.SZ,0.0137142556049622,2018-08-01
600260.SH,0.0024797275485718,2018-08-01
300136.SZ,0.0155107789453162,2018-08-01
300408.SZ,0.0242216837632907,2018-08-01
600282.SH,0.016074390084057,2018-08-01
603228.SH,0.0250226861869414,2018-08-01
600330.SH,0.0129949395342467,2018-08-01
300127.SZ,0.0077249775329842,2018-08-01
603929.SH,0.0020060301939127,2018-08-01
603663.SH,0.0049737301655398,2018-08-01
603606.SH,0.0092785440853691,2018-08-01
603496.SH,0.0088164584263788,2018-08-01
603328.SH,0.0108886922685961,2018-08-01
603319.SH,0.0038181535666813,2018-08-01
603005.SH,0.0023220283391618,2018-08-01
601998.SH,0.023258059589673,2018-08-01
600967.SH,0.0024219231458574,2018-08-01
600881.SH,0.0197164357297088,2018-08-01
600879.SH,0.0146427387272278,2018-08-01
600808.SH,0.0076259506414883,2018-08-01
600667.SH,0.0105350341077274,2018-08-01
600585.SH,0.0220602487665685,2018-08-01
600563.SH,0.0182984092044973,2018-08-01
600507.SH,0.0037575890308547,2018-08-01
600498.SH,0.0064996351498207,2018-08-01
600372.SH,0.008569408481438,2018-08-01
600299.SH,0.0208465642526721,2018-08-01
300123.SZ,0.0243318284026471,2018-08-01
000012.SZ,0.019162325685795,2018-08-01
300087.SZ,0.0234785419167133,2018-08-01
002065.SZ,0.0022305677994742,2018-08-01
002043.SZ,0.0048875708517384,2018-08-01
002039.SZ,0.0083996915862573,2018-08-01
002036.SZ,0.0133078526863781,2018-08-01
002008.SZ,0.0169483806371103,2018-08-01
000988.SZ,0.0081041969500801,2018-08-01
000959.SZ,0.0017963788616238,2018-08-01
000925.SZ,0.00987400286168,2018-08-01
002115.SZ,0.0137405375518094,2018-08-01
000898.SZ,0.0133432748770921,2018-08-01
000823.SZ,0.0018076277201128,2018-08-01
000778.SZ,0.0058941199616119,2018-08-01
000725.SZ,0.0011551388795251,2018-08-01
000709.SZ,0.0056400002383072,2018-08-01
000708.SZ,0.0067003042569422,2018-08-01
300098.SZ,0.0220179255900255,2018-08-01
000070.SZ,0.0205956484662021,2018-08-01
000021.SZ,0.0075442905176434,2018-08-01
000889.SZ,0.0126806305954506,2018-08-01
002138.SZ,0.0125374273621473,2018-08-01
000636.SZ,0.0069051266535694,2018-08-01
002217.SZ,0.0216793130680961,2018-08-01
002179.SZ,0.0064873737922588,2018-08-01
300045.SZ,0.0187706707751699,2018-08-01
300001.SZ,0.0132971859658047,2018-08-01
002833.SZ,0.0240844514050551,2018-08-01
002815.SZ,0.0027387757222709,2018-08-01
002745.SZ,0.0122193125027027,2018-08-01
002658.SZ,0.005969365326949,2018-08-01
002465.SZ,0.022997178024861,2018-08-01
002463.SZ,0.0192975963302464,2018-08-01
300017.SZ,0.0057434752662149,2018-08-01
002449.SZ,0.0025015572038615,2018-08-01
002456.SZ,0.0138113704029584,2018-08-01
002340.SZ,0.0154676470147763,2018-08-01
002372.SZ,0.0223460581268299,2018-08-01
002281.SZ,0.0018396678444215,2018-08-01
002384.SZ,0.000608616346602,2018-08-01
002396.SZ,0.0017307086599309,2018-08-01
002415.SZ,0.0149890303089201,2018-08-01
002383.SZ,0.0153507244769382,2018-08-01
002236.SZ,0.0087766277639954,2018-08-01
600495.SH,0.0219790661265021,2019-01-02
600219.SH,0.0238484063385192,2019-01-02
600489.SH,0.0284564310091131,2019-01-02
600481.SH,0.023891701170757,2019-01-02
600459.SH,0.0051266636403062,2019-01-02
600332.SH,0.0149965937397573,2019-01-02
600305.SH,0.0210170127742151,2019-01-02
300571.SZ,0.0007866309526282,2019-01-02
300729.SZ,0.0050603735444345,2019-01-02
300681.SZ,0.0083101572837564,2019-01-02
300476.SZ,0.0079622370722848,2019-01-02
300438.SZ,0.0218193641035097,2019-01-02
300435.SZ,0.0026474021722136,2019-01-02
300422.SZ,0.0212489303846385,2019-01-02
600600.SH,0.0248717556472543,2019-01-02
600050.SH,0.0162092181738129,2019-01-02
600641.SH,0.0197212772914998,2019-01-02
603128.SH,0.0265534386558271,2019-01-02
600875.SH,0.0017159483938899,2019-01-02
300413.SZ,0.0215850960090611,2019-01-02
603979.SH,0.0031018577861355,2019-01-02
603919.SH,0.0105958810615024,2019-01-02
603886.SH,0.009706917638192,2019-01-02
603806.SH,0.021123116901651,2019-01-02
603612.SH,0.0141709345657471,2019-01-02
603444.SH,0.0028007620035281,2019-01-02
603260.SH,0.0019252900672013,2019-01-02
601928.SH,0.0198964956676251,2019-01-02
601877.SH,0.0065738845242898,2019-01-02
601669.SH,0.0169195713519173,2019-01-02
601200.SH,0.0273669560961403,2019-01-02
601139.SH,0.0247926007839367,2019-01-02
601117.SH,0.0093884671831589,2019-01-02
601098.SH,0.0239677313196665,2019-01-02
600702.SH,0.0142372420678167,2019-01-02
300391.SZ,0.0114683072842065,2019-01-02
300024.SZ,0.02345094703918,2019-01-02
300203.SZ,0.0038708004044392,2019-01-02
002197.SZ,0.02618917888467,2019-01-02
002182.SZ,0.0171230151567825,2019-01-02
002174.SZ,0.0196518524249045,2019-01-02
002158.SZ,0.0013181336779983,2019-01-02
002127.SZ,0.0117137148763583,2019-01-02
002124.SZ,0.0260166280942275,2019-01-02
002117.SZ,0.0023096903546454,2019-01-02
002003.SZ,0.0269549528431176,2019-01-02
000960.SZ,0.0144574075045055,2019-01-02
000895.SZ,0.0099518688837464,2019-01-02
000889.SZ,0.0159571090279691,2019-01-02
000639.SZ,0.000630898023401,2019-01-02
000524.SZ,0.0074605352411476,2019-01-02
000060.SZ,0.0135765469607269,2019-01-02
300365.SZ,0.0011598555883356,2019-01-02
002203.SZ,0.0198074304587118,2019-01-02
002358.SZ,0.0292968159735906,2019-01-02
000975.SZ,0.0119578218972622,2019-01-02
002430.SZ,0.0097623857391617,2019-01-02
002428.SZ,0.0002511296697672,2019-01-02
300012.SZ,0.0010737931736107,2019-01-02
002918.SZ,0.0023683273672899,2019-01-02
002747.SZ,0.0005398019543473,2019-01-02
002746.SZ,0.0049395516927908,2019-01-02
002734.SZ,0.0126585000522804,2019-01-02
002841.SZ,0.0211013961494268,2019-01-02
002572.SZ,0.0069026476583036,2019-01-02
002441.SZ,0.0206235370939699,2019-01-02
002706.SZ,0.0280756127813618,2019-01-02
002531.SZ,0.0040193187397982,2019-01-02
002548.SZ,0.0283372609250891,2019-01-02
300182.SZ,0.0114852895253904,2019-01-02
002555.SZ,0.0075458923449926,2019-01-02
002565.SZ,0.0216166310299999,2019-01-02
600690.SH,0.0144448253724943,2019-04-03
600600.SH,0.0112746064363082,2019-04-03
600702.SH,0.0032487515558344,2019-04-03
600598.SH,0.0119836308009145,2019-04-03
600597.SH,0.0168421603324877,2019-04-03
600567.SH,0.0098711890124306,2019-04-03
600559.SH,0.0164384459998194,2019-04-03
600519.SH,0.0112806060275696,2019-04-03
600467.SH,0.0205022467770252,2019-04-03
600663.SH,0.0207839401410801,2019-04-03
600195.SH,0.0037220012883323,2019-04-03
600419.SH,0.0061576420637866,2019-04-03
600337.SH,0.001244893670224,2019-04-03
600325.SH,0.0115151639970925,2019-04-03
600208.SH,0.005496389124261,2019-04-03
600201.SH,0.0085599748147001,2019-04-03
600132.SH,0.0089490170894914,2019-04-03
600073.SH,0.0020811188070891,2019-04-03
600059.SH,0.0085770588020906,2019-04-03
600737.SH,0.0114740143725089,2019-04-03
600458.SH,0.0145455902779477,2019-04-03
600809.SH,0.0114690808246664,2019-04-03
603818.SH,0.022031986841338,2019-04-03
600873.SH,0.0209216241085203,2019-04-03
603919.SH,0.0129806958163267,2019-04-03
603899.SH,0.0212877447846698,2019-04-03
603898.SH,0.0139872464803658,2019-04-03
603868.SH,0.0208425305092533,2019-04-03
603848.SH,0.0064737936624315,2019-04-03
603833.SH,0.0043373520334879,2019-04-03
300630.SZ,0.0063635596797853,2019-04-03
603816.SH,0.0041267423059056,2019-04-03
603668.SH,0.0218545633312245,2019-04-03
600820.SH,0.014974671898062,2019-04-03
603609.SH,0.0152252262669948,2019-04-03
603369.SH,0.0106286988216657,2019-04-03
603345.SH,0.0120679822784962,2019-04-03
603313.SH,0.0127046668725857,2019-04-03
603180.SH,0.000617798926595,2019-04-03
603156.SH,0.0034680918728351,2019-04-03
603038.SH,0.0078832302449593,2019-04-03
603008.SH,0.0005841890345246,2019-04-03
601579.SH,0.0154064778158589,2019-04-03
600959.SH,0.0221923805823267,2019-04-03
603533.SH,0.0008766627531547,2019-04-03
300616.SZ,0.0142629991847015,2019-04-03
603566.SH,0.0063609972800015,2019-04-03
300498.SZ,0.0165260839156601,2019-04-03
002242.SZ,0.0118913423089767,2019-04-03
002228.SZ,0.0120873878341396,2019-04-03
002221.SZ,0.0087616223770952,2019-04-03
002197.SZ,0.0025653141639573,2019-04-03
002117.SZ,0.0043100684679068,2019-04-03
002078.SZ,0.0128144153008822,2019-04-03
002014.SZ,0.0199691826782063,2019-04-03
000998.SZ,0.0097422785562593,2019-04-03
000910.SZ,0.0088620598902273,2019-04-03
002285.SZ,0.0049237914077255,2019-04-03
000876.SZ,0.0128447736369791,2019-04-03
000858.SZ,0.0077283657839469,2019-04-03
000729.SZ,0.0027660623835507,2019-04-03
000568.SZ,0.009271774387187,2019-04-03
000560.SZ,0.0201264432581208,2019-04-03
000402.SZ,0.0150970887641427,2019-04-03
000333.SZ,0.0076449132397636,2019-04-03
000069.SZ,0.0050782254037984,2019-04-03
000026.SZ,0.0039586198955962,2019-04-03
300513.SZ,0.0064288230959661,2019-04-03
000860.SZ,0.013799851073244,2019-04-03
002299.SZ,0.0188032563828848,2019-04-03
000651.SZ,0.0119921843660243,2019-04-03
002304.SZ,0.0033085940572801,2019-04-03
002303.SZ,0.0073943015350837,2019-04-03
300138.SZ,0.0095873279156265,2019-04-03
300119.SZ,0.0022441723142285,2019-04-03
002928.SZ,0.0119985737946775,2019-04-03
002831.SZ,0.0188905241669186,2019-04-03
002798.SZ,0.0094919277189646,2019-04-03
300403.SZ,0.0165108776495374,2019-04-03
002746.SZ,0.021015654553629,2019-04-03
002726.SZ,0.0088610913371966,2019-04-03
002714.SZ,0.0109263821740658,2019-04-03
002853.SZ,0.0063909866785459,2019-04-03
002678.SZ,0.0126272316904614,2019-04-03
002701.SZ,0.0205218671017675,2019-04-03
002321.SZ,0.0200854959253213,2019-04-03
002311.SZ,0.0115117546504488,2019-04-03
002511.SZ,0.0134649995235569,2019-04-03
002403.SZ,0.0047557690454215,2019-04-03
002568.SZ,0.003184017648992,2019-04-03
002572.SZ,0.0022137005207023,2019-04-03
002585.SZ,0.0008638623021103,2019-04-03
002614.SZ,0.0117473234077255,2019-04-03
002557.SZ,0.0014853747412683,2019-04-03
601020.SH,0.0097755507944288,2019-07-03
600894.SH,0.0015358114089989,2019-07-03
600887.SH,0.0252954393878754,2019-07-03
600837.SH,0.0057654535896703,2019-07-03
600835.SH,0.0070613915638811,2019-07-03
600809.SH,0.004133341208906,2019-07-03
600050.SH,0.0138261614107377,2019-07-03
600436.SH,0.0193703440825784,2019-07-03
600305.SH,0.0046156341120565,2019-07-03
600111.SH,0.0164900462131374,2019-07-03
300657.SZ,0.0331961758677419,2019-07-03
300649.SZ,0.0317680956655914,2019-07-03
601137.SH,0.019050504864258,2019-07-03
600557.SH,0.0005736290662823,2019-07-03
601333.SH,0.0047734478287219,2019-07-03
603666.SH,0.0303331435719821,2019-07-03
601878.SH,0.0002328477279969,2019-07-03
300642.SZ,0.0162249054377215,2019-07-03
603986.SH,0.0038778106652518,2019-07-03
603919.SH,0.0081393060406331,2019-07-03
603886.SH,0.0267901858669529,2019-07-03
603866.SH,0.0084249507134911,2019-07-03
603826.SH,0.0172377757909844,2019-07-03
601677.SH,0.0296820592862345,2019-07-03
603589.SH,0.0111691950175977,2019-07-03
603345.SH,0.0208619003495265,2019-07-03
603288.SH,0.0106611270650778,2019-07-03
603043.SH,0.0324322588983933,2019-07-03
601989.SH,0.004442113537113,2019-07-03
601958.SH,0.0368444680995727,2019-07-03
601881.SH,0.0054020257078122,2019-07-03
603393.SH,0.024712792884935,2019-07-03
300451.SZ,0.0099912978044136,2019-07-03
300373.SZ,0.0074187256040521,2019-07-03
300400.SZ,0.034790972812432,2019-07-03
300408.SZ,0.0215834395755293,2019-07-03
000100.SZ,0.015430096408682,2019-07-03
000568.SZ,0.0053447035476849,2019-07-03
000596.SZ,0.0050884542797344,2019-07-03
000630.SZ,0.0260731921578012,2019-07-03
000708.SZ,0.0340119398512101,2019-07-03
000869.SZ,0.0320205954167763,2019-07-03
000878.SZ,0.0013521425525309,2019-07-03
000885.SZ,0.0353277687644464,2019-07-03
000908.SZ,0.000310560113029,2019-07-03
002008.SZ,0.0348978743056054,2019-07-03
002049.SZ,0.0325022303321731,2019-07-03
002167.SZ,0.0112129459684675,2019-07-03
002171.SZ,0.0029350113877203,2019-07-03
002182.SZ,0.0287455883950211,2019-07-03
000858.SZ,0.0153581349613156,2019-07-03
002223.SZ,0.028891499342481,2019-07-03
300365.SZ,0.0023337691015083,2019-07-03
002216.SZ,0.0160058575532228,2019-07-03
300319.SZ,0.0076141281445513,2019-07-03
300136.SZ,0.0032657635386617,2019-07-03
002859.SZ,0.0156737074422445,2019-07-03
002841.SZ,0.0088623692039354,2019-07-03
300021.SZ,0.0001530520974947,2019-07-03
002745.SZ,0.001181074157349,2019-07-03
002698.SZ,0.0241886520645842,2019-07-03
002609.SZ,0.0088378422577699,2019-07-03
002415.SZ,0.0103841203427285,2019-07-03
002384.SZ,0.0015452601414235,2019-07-03
002254.SZ,0.0317432840014373,2019-07-03
002777.SZ,0.0002240526458367,2019-07-03
600785.SH,0.0240900289351816,2020-04-01
600298.SH,0.0122289498622664,2020-04-01
600655.SH,0.0074441456051743,2020-04-01
600600.SH,0.0080573686777182,2020-04-01
600519.SH,0.0108726520356026,2020-04-01
600496.SH,0.005230425634762,2020-04-01
600340.SH,0.0260852837294914,2020-04-01
600305.SH,0.0103396724807477,2020-04-01
600161.SH,0.0097513798358669,2020-04-01
300633.SZ,0.0082090305077744,2020-04-01
600068.SH,0.0229923083132164,2020-04-01
600062.SH,0.0210482400230861,2020-04-01
300649.SZ,0.0102766664257445,2020-04-01
300639.SZ,0.0016498280366779,2020-04-01
300601.SZ,0.0124851927578478,2020-04-01
300563.SZ,0.0099387321360457,2020-04-01
300529.SZ,0.0028668079146477,2020-04-01
600872.SH,0.0007329710600925,2020-04-01
600132.SH,0.0043606213700687,2020-04-01
600882.SH,0.0203280864100352,2020-04-01
603707.SH,0.0203383323338767,2020-04-01
600970.SH,0.0006060565440437,2020-04-01
300497.SZ,0.0204576293259226,2020-04-01
603939.SH,0.0192780062995031,2020-04-01
603883.SH,0.0272300959901443,2020-04-01
603866.SH,0.0198227144506073,2020-04-01
603711.SH,0.0023931181396525,2020-04-01
603708.SH,0.026266807084907,2020-04-01
603658.SH,0.0158367844782568,2020-04-01
603520.SH,0.000692169005183,2020-04-01
603517.SH,0.0134769662558217,2020-04-01
603369.SH,0.0020836769984713,2020-04-01
603359.SH,0.013360133957985,2020-04-01
603345.SH,0.0056880104002797,2020-04-01
603288.SH,0.0209133287955848,2020-04-01
603233.SH,0.0031185124273718,2020-04-01
603018.SH,0.0010731832994486,2020-04-01
603007.SH,0.0084408180039816,2020-04-01
601636.SH,0.0043850527164042,2020-04-01
601607.SH,0.0162861108549104,2020-04-01
601390.SH,0.0129262059945303,2020-04-01
600887.SH,0.0039478136918206,2020-04-01
300495.SZ,0.0244924089738875,2020-04-01
600859.SH,0.0227900121026752,2020-04-01
300406.SZ,0.0067787345220818,2020-04-01
002399.SZ,0.0061975705505094,2020-04-01
002375.SZ,0.0076769750016489,2020-04-01
002364.SZ,0.0236151459708656,2020-04-01
002332.SZ,0.004912606130471,2020-04-01
002304.SZ,0.0200393195083473,2020-04-01
002252.SZ,0.0050579947697039,2020-04-01
002251.SZ,0.0064455860979462,2020-04-01
002216.SZ,0.0227737877514661,2020-04-01
002507.SZ,0.0097422269745553,2020-04-01
002088.SZ,0.0175733095542156,2020-04-01
002024.SZ,0.0132731758798267,2020-04-01
000963.SZ,0.0230000649623105,2020-04-01
000915.SZ,0.0088169793086175,2020-04-01
000895.SZ,0.0241573209081932,2020-04-01
000885.SZ,0.0059469129346207,2020-04-01
000791.SZ,0.0154301976722611,2020-04-01
000628.SZ,0.012472617454049,2020-04-01
000560.SZ,0.0064068057420732,2020-04-01
